id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,saldo_medio,deposito_prazo,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato,quantidade_dias_contato,quantidade_contato,resultado
4165,36,tecnico,casado,superior,nao,376,sim,nao,nao,celular,16,setembro,3,1,-1,0,desconhecido
4166,66,operario,divorciado,fundamental,nao,3701,sim,nao,nao,telefone,3,marco,14,1,-1,0,desconhecido
4167,45,gestao,divorciado,medio,nao,644,sim,sim,nao,celular,19,novembro,7,1,168,1,sucesso
4168,28,tecnico,solteiro,superior,nao,3623,sim,nao,nao,celular,10,marco,4,1,-1,0,desconhecido
4169,45,operario,casado,medio,nao,360,sim,nao,nao,celular,3,novembro,4,1,-1,0,desconhecido
4170,31,operario,solteiro,medio,nao,284,sim,sim,nao,celular,2,fevereiro,14,1,-1,0,desconhecido
4171,45,servicos,solteiro,fundamental,nao,1893,sim,sim,nao,desconhecido,3,junho,21,6,-1,0,desconhecido
4172,34,administracao,casado,superior,nao,69,sim,nao,sim,celular,4,agosto,2,3,1,6,sucesso
4173,39,tecnico,solteiro,medio,nao,1355,sim,sim,nao,celular,14,maio,20,1,-1,0,desconhecido
4174,24,gestao,solteiro,superior,nao,1506,sim,nao,nao,celular,12,junho,4,2,95,4,sucesso
4175,33,tecnico,solteiro,superior,nao,1393,sim,sim,nao,celular,18,julho,19,3,-1,0,desconhecido
4176,54,gestao,divorciado,superior,nao,487,sim,sim,nao,desconhecido,21,maio,14,4,-1,0,desconhecido
4177,26,operario,solteiro,medio,nao,655,sim,nao,nao,celular,16,setembro,3,1,-1,0,desconhecido
4178,30,servicos,solteiro,superior,nao,1788,sim,nao,nao,celular,4,agosto,5,1,181,2,fracasso
4179,37,administracao,casado,medio,nao,0,sim,sim,nao,celular,2,junho,2,1,-1,0,desconhecido
4180,32,gestao,solteiro,superior,nao,41,sim,nao,nao,celular,21,agosto,11,5,-1,0,desconhecido
4181,39,gestao,casado,medio,nao,215,sim,nao,nao,celular,11,agosto,19,4,-1,0,desconhecido
4182,27,operario,solteiro,medio,nao,1187,sim,nao,nao,telefone,26,fevereiro,4,1,101,1,fracasso
4183,54,administracao,casado,medio,nao,0,sim,nao,nao,celular,27,janeiro,9,1,-1,0,desconhecido
4184,54,operario,solteiro,medio,nao,1213,sim,nao,nao,celular,12,novembro,4,1,-1,0,desconhecido
4185,71,operario,casado,superior,nao,653,sim,nao,nao,telefone,3,setembro,8,1,189,1,sucesso
4186,41,gestao,divorciado,superior,nao,3426,sim,nao,nao,celular,4,junho,2,2,297,3,fracasso
4187,29,administracao,casado,superior,nao,238,sim,nao,nao,celular,25,maio,6,2,88,1,fracasso
4188,60,operario,casado,medio,nao,1690,sim,nao,nao,desconhecido,20,junho,24,4,-1,0,desconhecido
4189,60,operario,casado,fundamental,nao,0,sim,nao,nao,celular,22,julho,20,1,412,1,fracasso
4190,36,tecnico,solteiro,medio,nao,27,sim,sim,nao,celular,9,fevereiro,11,1,260,2,sucesso
4191,34,gestao,solteiro,superior,nao,681,sim,nao,nao,celular,6,agosto,11,2,-1,0,desconhecido
4192,27,administracao,solteiro,medio,nao,18188,sim,sim,nao,desconhecido,12,junho,9,17,-1,0,desconhecido
4193,34,gestao,casado,superior,nao,1006,sim,sim,nao,celular,19,novembro,13,3,195,2,fracasso
4194,36,gestao,casado,superior,nao,1352,sim,nao,nao,desconhecido,19,junho,34,1,-1,0,desconhecido
4195,32,tecnico,solteiro,superior,nao,2340,sim,nao,nao,celular,18,fevereiro,1,2,-1,0,desconhecido
4196,55,operario,casado,superior,nao,366,sim,nao,nao,celular,5,junho,6,3,57,2,fracasso
4197,34,servicos,solteiro,medio,nao,-374,sim,sim,nao,celular,11,maio,11,1,-1,0,desconhecido
4198,25,tecnico,solteiro,superior,nao,1231,sim,nao,nao,celular,31,agosto,5,2,-1,0,desconhecido
4199,51,tecnico,casado,superior,nao,1347,sim,sim,sim,celular,10,fevereiro,3,1,243,1,fracasso
4200,33,gestao,casado,superior,nao,1778,sim,nao,nao,celular,12,fevereiro,6,1,-1,0,desconhecido
4201,35,tecnico,casado,medio,nao,2201,sim,nao,nao,telefone,12,abril,6,1,-1,0,desconhecido
4202,55,operario,casado,fundamental,nao,0,sim,sim,nao,celular,17,julho,22,2,-1,0,desconhecido
4203,61,operario,casado,superior,nao,2557,sim,sim,nao,celular,11,agosto,2,3,190,1,sucesso
4204,34,tecnico,casado,medio,nao,0,sim,sim,nao,celular,5,agosto,4,2,2,3,sucesso
4205,55,tecnico,casado,superior,nao,1320,sim,nao,nao,celular,28,julho,6,1,91,2,sucesso
4206,23,operario,solteiro,superior,nao,0,sim,nao,nao,celular,10,agosto,4,1,-1,0,desconhecido
4207,69,operario,casado,medio,nao,0,sim,nao,nao,celular,27,julho,11,1,90,4,sucesso
4208,37,gestao,solteiro,superior,nao,22125,sim,nao,sim,celular,21,novembro,6,2,-1,0,desconhecido
4209,49,operario,casado,fundamental,nao,6188,sim,nao,nao,celular,18,novembro,8,1,-1,0,desconhecido
4210,41,operario,casado,medio,nao,1077,sim,sim,sim,telefone,9,dezembro,3,3,387,2,fracasso
4211,39,tecnico,solteiro,superior,nao,45248,sim,sim,nao,desconhecido,6,maio,27,1,-1,0,desconhecido
4212,30,tecnico,solteiro,superior,nao,3291,sim,sim,nao,desconhecido,19,maio,20,3,-1,0,desconhecido
4213,32,tecnico,solteiro,medio,nao,562,sim,sim,nao,desconhecido,30,maio,12,3,-1,0,desconhecido
4214,61,administracao,casado,medio,nao,1046,sim,sim,nao,celular,21,agosto,3,1,-1,0,desconhecido
4215,33,gestao,solteiro,superior,nao,87,sim,nao,nao,celular,12,agosto,16,1,-1,0,desconhecido
4216,32,gestao,solteiro,superior,nao,10281,sim,nao,nao,celular,22,abril,7,1,-1,0,desconhecido
4217,45,administracao,divorciado,fundamental,nao,429,sim,sim,nao,celular,22,abril,2,1,181,1,sucesso
4218,59,operario,casado,fundamental,nao,3648,sim,nao,nao,telefone,19,junho,22,3,-1,0,desconhecido
4219,48,operario,casado,medio,nao,863,sim,sim,nao,telefone,4,maio,7,5,350,2,sucesso
4220,18,operario,solteiro,superior,nao,3,sim,nao,nao,celular,25,agosto,2,2,-1,0,desconhecido
4221,27,gestao,solteiro,superior,nao,2648,sim,nao,nao,celular,5,fevereiro,15,1,-1,0,desconhecido
4222,32,gestao,solteiro,superior,nao,0,sim,sim,nao,celular,30,abril,6,3,-1,0,desconhecido
4223,50,tecnico,divorciado,medio,nao,0,sim,nao,nao,celular,29,setembro,3,1,120,2,fracasso
4224,30,operario,solteiro,superior,nao,655,sim,nao,nao,celular,23,setembro,5,4,184,1,sucesso
4225,23,operario,solteiro,superior,nao,854,sim,sim,nao,desconhecido,28,maio,11,2,-1,0,desconhecido
4226,40,gestao,divorciado,superior,nao,858,sim,nao,nao,celular,26,outubro,3,2,-1,0,desconhecido
4227,27,operario,solteiro,superior,nao,567,sim,nao,nao,celular,26,maio,9,3,182,3,sucesso
4228,35,tecnico,solteiro,medio,nao,399,sim,sim,nao,celular,13,maio,8,2,345,3,fracasso
4229,53,administracao,divorciado,superior,nao,257,sim,nao,nao,celular,11,julho,22,2,-1,0,desconhecido
4230,59,administracao,casado,medio,nao,3735,sim,nao,nao,celular,18,marco,3,4,121,2,fracasso
4231,37,gestao,casado,superior,nao,57,sim,nao,nao,celular,5,fevereiro,6,1,-1,0,desconhecido
4232,24,operario,solteiro,fundamental,nao,1235,sim,nao,nao,celular,14,julho,6,4,93,6,fracasso
4233,42,servicos,divorciado,medio,nao,257,sim,sim,nao,celular,12,maio,16,2,-1,0,desconhecido
4234,27,tecnico,solteiro,superior,nao,401,sim,nao,nao,celular,6,agosto,4,3,93,2,sucesso
4235,29,operario,solteiro,superior,nao,3290,sim,nao,nao,celular,23,marco,2,1,291,2,sucesso
4236,30,gestao,solteiro,superior,nao,297,sim,nao,nao,celular,8,novembro,3,1,-1,0,desconhecido
4237,22,administracao,solteiro,medio,nao,33,sim,nao,nao,celular,12,fevereiro,6,1,-1,0,desconhecido
4238,39,servicos,casado,medio,nao,1179,sim,nao,nao,celular,25,maio,5,1,-1,0,desconhecido
4239,35,gestao,solteiro,superior,nao,471,sim,nao,nao,celular,5,junho,5,2,-1,0,desconhecido
4240,61,operario,casado,medio,nao,938,sim,nao,nao,celular,15,julho,7,2,183,3,sucesso
4241,33,tecnico,solteiro,superior,nao,1636,sim,sim,nao,celular,27,fevereiro,3,1,-1,0,desconhecido
4242,42,gestao,divorciado,superior,nao,1243,sim,nao,nao,celular,26,agosto,17,4,-1,0,desconhecido
4243,30,administracao,solteiro,superior,nao,0,sim,sim,nao,celular,4,fevereiro,12,2,-1,0,desconhecido
4244,51,operario,divorciado,medio,nao,1679,sim,nao,nao,celular,12,agosto,7,1,365,9,fracasso
4245,25,servicos,solteiro,superior,nao,2022,sim,nao,nao,celular,29,julho,5,8,97,12,fracasso
4246,44,tecnico,solteiro,superior,nao,2033,sim,nao,nao,celular,3,setembro,7,1,99,1,fracasso
4247,34,administracao,casado,medio,nao,869,sim,nao,nao,desconhecido,6,maio,28,1,-1,0,desconhecido
4248,28,gestao,solteiro,superior,nao,3611,sim,nao,nao,celular,26,fevereiro,2,2,-1,0,desconhecido
4249,61,operario,divorciado,fundamental,nao,3624,sim,nao,nao,celular,25,novembro,6,1,-1,0,desconhecido
4250,21,operario,solteiro,medio,nao,2488,sim,nao,nao,celular,30,junho,4,6,169,3,sucesso
4251,53,tecnico,divorciado,superior,nao,2228,sim,nao,nao,celular,17,novembro,15,1,-1,0,desconhecido
4252,46,servicos,casado,medio,nao,4,sim,nao,nao,celular,30,abril,4,1,261,5,fracasso
4253,52,tecnico,casado,superior,nao,2557,sim,nao,nao,celular,28,janeiro,2,5,204,2,sucesso
4254,56,gestao,casado,superior,nao,1390,sim,sim,nao,celular,18,novembro,9,1,-1,0,desconhecido
4255,36,tecnico,solteiro,medio,nao,1228,sim,sim,nao,celular,4,maio,5,3,-1,0,desconhecido
4256,30,administracao,casado,medio,nao,1265,sim,sim,sim,desconhecido,26,maio,7,2,-1,0,desconhecido
4257,41,administracao,divorciado,medio,nao,6046,sim,sim,sim,telefone,15,marco,5,6,182,2,sucesso
4258,33,gestao,solteiro,superior,nao,816,sim,sim,nao,celular,11,outubro,6,2,503,2,fracasso
4259,28,operario,solteiro,superior,nao,0,sim,nao,nao,celular,28,setembro,5,2,105,7,fracasso
4260,54,tecnico,solteiro,superior,nao,118,sim,nao,nao,celular,5,abril,5,1,-1,0,desconhecido
4261,50,gestao,casado,medio,nao,1165,sim,nao,nao,celular,16,julho,8,1,-1,0,desconhecido
4262,58,tecnico,casado,medio,nao,99,sim,nao,nao,telefone,22,setembro,7,2,-1,0,desconhecido
4263,33,servicos,casado,medio,nao,1697,sim,nao,nao,celular,4,maio,8,1,182,1,sucesso
4264,36,operario,solteiro,medio,nao,866,sim,sim,nao,celular,11,maio,10,1,173,1,fracasso
4265,51,tecnico,casado,superior,nao,0,sim,nao,nao,celular,2,marco,9,2,-1,0,desconhecido
4266,35,tecnico,solteiro,superior,nao,5301,sim,nao,nao,celular,21,novembro,16,2,-1,0,desconhecido
4267,35,gestao,solteiro,superior,nao,7918,sim,nao,nao,celular,7,setembro,8,1,-1,0,desconhecido
4268,34,tecnico,casado,medio,nao,1,sim,nao,nao,celular,28,agosto,9,2,-1,0,desconhecido
4269,45,gestao,casado,superior,nao,160,sim,nao,nao,celular,30,abril,10,1,-1,0,desconhecido
4270,24,servicos,solteiro,medio,nao,414,sim,sim,nao,celular,18,maio,8,1,370,1,fracasso
4271,45,operario,casado,superior,nao,406,sim,nao,nao,celular,7,setembro,5,1,-1,0,desconhecido
4272,42,operario,casado,medio,nao,0,sim,sim,nao,celular,9,abril,6,1,140,4,fracasso
4273,30,tecnico,solteiro,superior,nao,655,sim,nao,nao,celular,6,outubro,6,2,-1,0,desconhecido
4274,60,operario,divorciado,medio,nao,514,sim,nao,nao,celular,16,marco,4,1,124,9,fracasso
4275,40,tecnico,casado,superior,nao,11766,sim,sim,nao,celular,13,abril,4,2,242,9,fracasso
4276,25,operario,casado,medio,nao,0,sim,nao,sim,celular,15,julho,24,4,-1,0,desconhecido
4277,48,gestao,casado,medio,nao,2892,sim,nao,nao,celular,7,julho,7,1,385,1,sucesso
4278,28,administracao,solteiro,medio,nao,762,sim,nao,nao,celular,18,setembro,2,3,-1,0,desconhecido
4279,55,gestao,divorciado,superior,nao,2037,sim,nao,nao,celular,2,novembro,3,2,273,1,fracasso
4280,47,gestao,solteiro,superior,nao,255,sim,nao,sim,celular,30,julho,13,4,-1,0,desconhecido
4281,32,operario,casado,medio,nao,1536,sim,nao,nao,celular,7,agosto,5,2,-1,0,desconhecido
4282,55,tecnico,divorciado,superior,nao,0,sim,nao,nao,celular,18,agosto,4,1,-1,0,desconhecido
4283,27,tecnico,solteiro,medio,nao,2,sim,sim,sim,celular,6,maio,9,2,356,1,fracasso
4284,42,gestao,casado,superior,nao,1435,sim,sim,nao,celular,7,maio,19,1,-1,0,desconhecido
4285,47,tecnico,casado,medio,nao,1219,sim,nao,nao,celular,18,agosto,12,4,-1,0,desconhecido
4286,36,operario,casado,medio,nao,2971,sim,nao,nao,celular,12,novembro,4,1,97,8,fracasso
4287,64,operario,casado,fundamental,nao,440,sim,nao,nao,celular,6,fevereiro,8,1,-1,0,desconhecido
4288,34,gestao,casado,superior,nao,3301,sim,sim,nao,celular,17,setembro,3,5,92,6,sucesso
4289,72,administracao,casado,fundamental,nao,2321,sim,nao,nao,celular,14,setembro,4,2,64,12,fracasso
4290,27,operario,solteiro,medio,nao,213,sim,nao,nao,celular,27,marco,6,1,-1,0,desconhecido
4291,54,servicos,divorciado,medio,nao,0,sim,nao,nao,celular,18,marco,6,1,290,3,sucesso
4292,19,operario,solteiro,superior,nao,108,sim,nao,nao,celular,10,agosto,3,1,182,2,sucesso
4293,33,administracao,casado,medio,nao,920,sim,nao,nao,celular,30,abril,6,1,-1,0,desconhecido
4294,36,administracao,casado,medio,nao,1031,sim,nao,nao,celular,17,junho,5,4,-1,0,desconhecido
4295,26,operario,solteiro,superior,nao,294,sim,nao,nao,celular,5,marco,1,1,91,2,sucesso
4296,42,administracao,divorciado,medio,nao,527,sim,nao,sim,celular,22,outubro,3,1,185,1,sucesso
4297,24,gestao,solteiro,superior,nao,1030,sim,nao,nao,celular,4,marco,7,2,-1,0,desconhecido
4298,28,operario,solteiro,superior,nao,2503,sim,nao,nao,celular,25,maio,7,1,-1,0,desconhecido
4299,58,operario,casado,superior,nao,1547,sim,nao,nao,telefone,5,agosto,20,4,-1,0,desconhecido
4300,59,gestao,casado,superior,nao,1,sim,sim,nao,celular,29,abril,4,1,-1,0,desconhecido
4301,46,tecnico,casado,medio,nao,1167,sim,sim,nao,celular,21,novembro,26,2,-1,0,desconhecido
4302,49,tecnico,casado,superior,nao,523,sim,sim,nao,celular,3,marco,3,2,-1,0,desconhecido
4303,45,operario,divorciado,fundamental,nao,-207,sim,nao,nao,celular,15,julho,15,2,-1,0,desconhecido
4304,32,gestao,solteiro,superior,nao,3283,sim,nao,nao,celular,12,agosto,10,2,191,2,sucesso
4305,46,operario,casado,medio,nao,1147,sim,sim,nao,celular,20,abril,12,1,-1,0,desconhecido
4306,29,gestao,solteiro,superior,nao,1170,sim,nao,nao,celular,20,abril,8,1,-1,0,desconhecido
4307,30,gestao,solteiro,medio,nao,4642,sim,sim,nao,celular,21,novembro,9,1,-1,0,desconhecido
4308,31,operario,casado,superior,nao,2666,sim,nao,nao,celular,10,novembro,5,2,97,6,sucesso
4309,31,gestao,casado,superior,nao,792,sim,nao,nao,celular,20,agosto,13,14,-1,0,desconhecido
4310,33,operario,solteiro,fundamental,nao,127,sim,sim,nao,desconhecido,29,maio,18,2,-1,0,desconhecido
4311,49,servicos,divorciado,medio,nao,0,sim,nao,nao,celular,28,julho,7,2,-1,0,desconhecido
4312,30,administracao,casado,medio,nao,0,sim,nao,nao,celular,1,junho,5,1,-1,0,desconhecido
4313,29,operario,solteiro,superior,nao,121,sim,sim,nao,desconhecido,30,maio,25,2,-1,0,desconhecido
4314,44,servicos,solteiro,medio,nao,618,sim,nao,nao,celular,12,maio,3,1,-1,0,desconhecido
4315,34,operario,casado,medio,nao,2495,sim,sim,nao,desconhecido,23,maio,15,1,-1,0,desconhecido
4316,62,operario,casado,medio,nao,569,sim,nao,nao,celular,4,fevereiro,2,5,184,1,sucesso
4317,58,gestao,casado,superior,nao,473,sim,nao,nao,celular,18,fevereiro,18,1,262,1,sucesso
4318,60,gestao,casado,superior,nao,474,sim,nao,nao,celular,31,agosto,7,5,186,3,fracasso
4319,62,operario,divorciado,superior,nao,0,sim,nao,nao,celular,13,novembro,4,2,-1,0,desconhecido
4320,53,administracao,casado,medio,nao,1796,sim,nao,nao,telefone,15,dezembro,8,1,193,1,fracasso
4321,32,gestao,solteiro,superior,nao,520,sim,nao,nao,celular,3,fevereiro,7,2,-1,0,desconhecido
4322,39,operario,casado,fundamental,nao,118,sim,nao,nao,celular,3,fevereiro,15,1,-1,0,desconhecido
4323,58,gestao,casado,superior,nao,3342,sim,nao,nao,celular,5,fevereiro,6,5,-1,0,desconhecido
4324,38,administracao,solteiro,medio,nao,3239,sim,nao,nao,desconhecido,5,junho,14,2,-1,0,desconhecido
4325,56,tecnico,casado,medio,nao,23,sim,nao,nao,celular,20,novembro,14,3,-1,0,desconhecido
4326,52,gestao,casado,superior,nao,40,sim,nao,nao,celular,19,novembro,21,3,-1,0,desconhecido
4327,45,gestao,casado,superior,nao,226,sim,sim,nao,celular,13,agosto,3,6,179,10,sucesso
4328,28,gestao,solteiro,superior,nao,939,sim,sim,nao,desconhecido,27,maio,12,1,-1,0,desconhecido
4329,29,operario,solteiro,medio,nao,-20,sim,nao,sim,celular,21,julho,10,1,-1,0,desconhecido
4330,29,operario,casado,medio,nao,940,sim,sim,sim,celular,15,maio,6,1,-1,0,desconhecido
4331,60,operario,casado,fundamental,nao,5,sim,nao,nao,celular,29,janeiro,9,1,92,1,sucesso
4332,31,gestao,casado,medio,nao,0,sim,nao,nao,celular,11,agosto,12,1,-1,0,desconhecido
4333,31,servicos,casado,medio,nao,447,sim,nao,nao,celular,4,junho,5,3,77,3,sucesso
4334,57,tecnico,divorciado,superior,nao,126,sim,nao,nao,telefone,4,junho,3,2,-1,0,desconhecido
4335,25,tecnico,solteiro,medio,nao,4718,sim,nao,nao,celular,24,julho,12,1,-1,0,desconhecido
4336,27,gestao,solteiro,medio,nao,843,sim,nao,nao,celular,8,janeiro,3,1,-1,0,desconhecido
4337,24,operario,casado,fundamental,nao,656,sim,sim,nao,desconhecido,16,maio,15,1,-1,0,desconhecido
4338,39,servicos,solteiro,medio,nao,91,sim,nao,nao,celular,3,setembro,4,1,185,1,sucesso
4339,27,servicos,casado,medio,nao,0,sim,sim,nao,celular,22,julho,27,13,-1,0,desconhecido
4340,24,operario,solteiro,superior,nao,2984,sim,sim,nao,desconhecido,27,maio,16,1,-1,0,desconhecido
4341,56,gestao,casado,fundamental,nao,870,sim,nao,nao,celular,16,novembro,4,1,-1,0,desconhecido
4342,33,administracao,solteiro,superior,nao,7608,sim,nao,nao,celular,30,marco,4,4,-1,0,desconhecido
4343,38,tecnico,casado,medio,nao,5115,sim,sim,nao,celular,2,junho,5,1,95,7,sucesso
4344,34,administracao,casado,medio,nao,247,sim,nao,nao,celular,8,outubro,7,2,-1,0,desconhecido
4345,45,operario,casado,medio,nao,154,sim,sim,nao,desconhecido,7,maio,19,1,-1,0,desconhecido
4346,35,gestao,casado,superior,nao,1731,sim,nao,nao,celular,31,julho,6,4,-1,0,desconhecido
4347,52,gestao,casado,superior,nao,3634,sim,nao,nao,celular,8,fevereiro,6,8,-1,0,desconhecido
4348,38,administracao,divorciado,medio,nao,19,sim,sim,nao,celular,5,fevereiro,19,3,251,2,sucesso
4349,23,tecnico,solteiro,superior,nao,1129,sim,sim,nao,desconhecido,28,maio,13,1,-1,0,desconhecido
4350,38,operario,divorciado,medio,nao,0,sim,sim,nao,celular,21,outubro,10,1,183,4,sucesso
4351,36,tecnico,solteiro,medio,nao,12264,sim,nao,nao,celular,12,abril,3,2,-1,0,desconhecido
4352,33,servicos,casado,medio,nao,478,sim,nao,nao,celular,30,abril,8,2,-1,0,desconhecido
4353,43,gestao,solteiro,superior,nao,2081,sim,nao,nao,celular,22,outubro,9,3,-1,0,desconhecido
4354,41,tecnico,casado,medio,nao,965,sim,nao,nao,celular,22,agosto,6,10,-1,0,desconhecido
4355,46,tecnico,casado,medio,nao,332,sim,sim,nao,desconhecido,9,maio,13,1,-1,0,desconhecido
4356,60,operario,casado,fundamental,nao,1163,sim,nao,nao,celular,30,abril,8,8,-1,0,desconhecido
4357,40,operario,casado,medio,nao,1960,sim,sim,nao,desconhecido,2,junho,10,6,-1,0,desconhecido
4358,33,administracao,divorciado,medio,nao,294,sim,sim,nao,celular,8,maio,13,1,-1,0,desconhecido
4359,35,operario,casado,medio,nao,188,sim,sim,sim,desconhecido,5,junho,31,2,-1,0,desconhecido
4360,36,gestao,casado,superior,nao,254,sim,nao,nao,celular,3,fevereiro,5,2,-1,0,desconhecido
4361,28,operario,solteiro,medio,nao,1377,sim,sim,nao,celular,14,maio,11,2,-1,0,desconhecido
4362,60,operario,casado,medio,nao,523,sim,nao,nao,celular,13,agosto,3,3,-1,0,desconhecido
4363,47,gestao,casado,superior,nao,600,sim,nao,nao,celular,19,agosto,5,15,-1,0,desconhecido
4364,35,operario,casado,superior,nao,387,sim,sim,nao,celular,8,maio,17,3,347,3,fracasso
4365,53,administracao,casado,medio,nao,849,sim,sim,nao,celular,6,fevereiro,52,3,-1,0,desconhecido
4366,39,operario,divorciado,fundamental,nao,1317,sim,sim,nao,celular,20,novembro,9,1,170,4,fracasso
4367,46,servicos,casado,medio,nao,273,sim,nao,nao,celular,22,agosto,9,2,-1,0,desconhecido
4368,34,gestao,casado,superior,nao,0,sim,sim,nao,celular,30,abril,5,1,86,1,sucesso
4369,58,operario,divorciado,fundamental,nao,2538,sim,sim,nao,celular,19,novembro,11,2,111,6,fracasso
4370,34,tecnico,casado,medio,nao,133,sim,nao,nao,celular,15,novembro,7,2,187,5,sucesso
4371,33,administracao,solteiro,superior,nao,146,sim,nao,nao,celular,22,outubro,6,1,91,3,sucesso
4372,42,tecnico,solteiro,superior,nao,11115,sim,nao,nao,celular,30,abril,5,1,-1,0,desconhecido
4373,32,servicos,solteiro,medio,nao,486,sim,nao,nao,celular,29,janeiro,20,1,-1,0,desconhecido
4374,47,gestao,solteiro,superior,nao,159,sim,nao,nao,telefone,29,outubro,4,3,155,3,fracasso
4375,35,operario,casado,superior,nao,1201,sim,nao,nao,desconhecido,18,junho,9,1,-1,0,desconhecido
4376,77,operario,casado,fundamental,nao,2590,sim,nao,nao,telefone,13,novembro,4,3,277,12,fracasso
4377,62,operario,casado,superior,nao,800,sim,nao,nao,celular,17,fevereiro,12,1,-1,0,desconhecido
4378,62,operario,divorciado,medio,nao,0,sim,sim,nao,celular,20,agosto,3,1,-1,0,desconhecido
4379,38,gestao,casado,superior,nao,385,sim,sim,nao,telefone,28,outubro,3,1,-1,0,desconhecido
4380,37,gestao,casado,superior,nao,238,sim,nao,nao,celular,3,fevereiro,3,1,92,1,sucesso
4381,38,gestao,casado,superior,nao,238,sim,nao,nao,celular,4,agosto,2,1,92,3,fracasso
4382,31,gestao,casado,superior,nao,1812,sim,nao,nao,celular,30,abril,8,1,-1,0,desconhecido
4383,38,gestao,casado,superior,nao,413,sim,nao,nao,celular,13,outubro,4,2,183,3,sucesso
4384,31,operario,casado,medio,nao,152,sim,sim,sim,celular,8,julho,14,1,-1,0,desconhecido
4385,34,operario,casado,fundamental,nao,1031,sim,sim,nao,desconhecido,29,maio,13,3,-1,0,desconhecido
4386,33,gestao,solteiro,superior,nao,3143,sim,nao,nao,celular,29,junho,7,2,-1,0,desconhecido
4387,38,gestao,casado,superior,nao,613,sim,nao,nao,celular,3,fevereiro,4,1,-1,0,desconhecido
4388,28,servicos,solteiro,medio,nao,168,sim,nao,nao,celular,12,janeiro,6,1,194,1,fracasso
4389,67,operario,solteiro,superior,nao,2144,sim,nao,nao,telefone,21,abril,14,2,-1,0,desconhecido
4390,31,gestao,casado,superior,nao,1331,sim,nao,nao,celular,30,abril,5,1,86,3,sucesso
4391,49,tecnico,casado,superior,nao,2611,sim,nao,nao,celular,20,abril,3,2,-1,0,desconhecido
