id,idade,ocupacao,estado_civil,escolaridade,inadimplencia,deposito_prazo,saldo_medio,emprestimo_habitacional,emprestimo_pessoal,meio_contato,dia_contato,mes_contato,duracao_contato,quantidade_contato_atual,quantidade_dias_contato,quantidade_contato_anterior,resultado
4135,32,gestao,divorciado,superior,nao,sim,874,nao,nao,celular,12,agosto,21,6,-1,0,desconhecido
4136,73,operario,casado,superior,nao,sim,1641,sim,nao,celular,27,fevereiro,1,2,-1,0,desconhecido
4137,31,gestao,solteiro,medio,nao,sim,1088,sim,nao,celular,8,abril,10,2,-1,0,desconhecido
4138,32,operario,solteiro,superior,nao,sim,1138,nao,nao,telefone,10,fevereiro,7,3,-1,0,desconhecido
4139,27,operario,solteiro,superior,nao,sim,13107,sim,nao,celular,6,abril,11,1,314,2,fracasso
4140,60,operario,casado,superior,nao,sim,2557,sim,nao,celular,2,fevereiro,7,1,-1,0,desconhecido
4141,34,administracao,casado,superior,nao,sim,142,sim,nao,celular,13,maio,8,1,-1,0,desconhecido
4142,43,administracao,solteiro,medio,nao,sim,733,sim,nao,celular,19,novembro,18,3,-1,0,desconhecido
4143,31,operario,solteiro,superior,sim,sim,-405,sim,sim,celular,13,agosto,12,2,-1,0,desconhecido
4144,42,gestao,solteiro,superior,nao,sim,11008,nao,nao,celular,28,julho,14,6,405,1,sucesso
4145,27,servicos,solteiro,medio,nao,sim,246,nao,nao,celular,17,junho,8,2,-1,0,desconhecido
4146,57,operario,casado,superior,nao,sim,0,sim,sim,desconhecido,28,maio,11,1,-1,0,desconhecido
4147,30,gestao,solteiro,superior,nao,sim,536,nao,nao,celular,14,janeiro,6,2,91,2,sucesso
4148,45,administracao,divorciado,superior,nao,sim,1506,nao,nao,celular,28,julho,6,4,-1,0,desconhecido
4149,49,administracao,solteiro,medio,nao,sim,716,sim,nao,desconhecido,15,maio,21,3,-1,0,desconhecido
4150,31,gestao,solteiro,superior,nao,sim,354,nao,nao,celular,21,abril,4,2,-1,0,desconhecido
4151,41,gestao,divorciado,superior,nao,sim,1757,nao,nao,celular,22,abril,5,1,239,13,fracasso
4152,57,tecnico,casado,medio,nao,sim,7554,nao,nao,telefone,28,outubro,2,1,-1,0,desconhecido
4153,57,gestao,divorciado,superior,nao,sim,854,nao,nao,celular,6,outubro,8,1,40,5,sucesso
4154,58,operario,casado,medio,nao,sim,1230,nao,nao,celular,20,maio,7,1,87,1,fracasso
4155,54,gestao,casado,superior,nao,sim,1303,nao,nao,celular,3,fevereiro,27,1,-1,0,desconhecido
4156,36,gestao,casado,superior,nao,sim,93,nao,nao,celular,12,julho,4,2,182,7,fracasso
4157,53,servicos,divorciado,fundamental,nao,sim,-291,sim,sim,desconhecido,7,maio,10,1,-1,0,desconhecido
4158,27,operario,solteiro,medio,nao,sim,771,nao,nao,celular,21,outubro,3,1,302,3,fracasso
4159,41,servicos,solteiro,medio,nao,sim,-675,sim,sim,celular,18,marco,2,4,-1,0,desconhecido
4160,62,tecnico,casado,medio,nao,sim,973,nao,nao,celular,2,fevereiro,5,1,-1,0,desconhecido
4161,27,operario,solteiro,fundamental,nao,sim,377,nao,nao,celular,19,fevereiro,11,2,-1,0,desconhecido
4162,37,tecnico,casado,medio,nao,sim,480,nao,nao,celular,22,outubro,6,2,182,8,fracasso
4163,22,operario,solteiro,medio,nao,sim,552,nao,nao,celular,1,setembro,5,1,-1,0,desconhecido
4164,27,operario,solteiro,superior,nao,sim,3733,sim,nao,telefone,13,fevereiro,5,6,-1,0,desconhecido
4165,30,servicos,solteiro,medio,nao,sim,-158,sim,nao,celular,12,maio,7,1,370,2,fracasso
4166,28,administracao,solteiro,medio,nao,sim,136,nao,nao,celular,16,junho,6,1,-1,0,desconhecido
4167,27,administracao,solteiro,medio,nao,sim,4590,sim,nao,celular,10,novembro,2,4,89,3,fracasso
4168,42,gestao,divorciado,medio,nao,sim,283,sim,nao,celular,23,julho,13,1,-1,0,desconhecido
4169,36,gestao,casado,superior,nao,sim,0,sim,nao,telefone,23,outubro,2,1,143,3,fracasso
4170,27,operario,casado,medio,nao,sim,419,sim,nao,desconhecido,4,junho,20,2,-1,0,desconhecido
4171,58,servicos,divorciado,medio,nao,sim,462,nao,nao,celular,12,agosto,6,1,-1,0,desconhecido
4172,55,tecnico,divorciado,medio,sim,sim,4,nao,nao,celular,28,janeiro,17,1,-1,0,desconhecido
4173,52,administracao,divorciado,medio,nao,sim,363,sim,nao,celular,21,agosto,3,1,462,1,sucesso
4174,42,gestao,solteiro,superior,nao,sim,7560,nao,nao,celular,28,janeiro,2,1,-1,0,desconhecido
4175,46,gestao,divorciado,superior,nao,sim,1297,nao,nao,celular,11,agosto,12,3,-1,0,desconhecido
4176,32,tecnico,solteiro,medio,nao,sim,40,nao,nao,celular,8,agosto,7,2,-1,0,desconhecido
4177,52,tecnico,solteiro,medio,nao,sim,436,nao,sim,desconhecido,22,marco,2,1,-1,0,desconhecido
4178,57,administracao,casado,medio,nao,sim,403,sim,nao,celular,18,maio,10,1,340,2,fracasso
4179,40,tecnico,solteiro,medio,nao,sim,5637,sim,nao,desconhecido,30,maio,9,3,-1,0,desconhecido
4180,30,operario,solteiro,superior,nao,sim,916,nao,nao,celular,29,dezembro,7,2,-1,0,desconhecido
4181,30,gestao,casado,superior,nao,sim,1942,sim,sim,celular,21,novembro,7,2,178,3,fracasso
4182,39,tecnico,divorciado,medio,nao,sim,385,nao,nao,celular,13,outubro,4,1,48,2,fracasso
4183,28,tecnico,solteiro,medio,sim,sim,-1042,sim,nao,desconhecido,6,junho,12,2,-1,0,desconhecido
4184,34,gestao,casado,superior,nao,sim,3696,nao,nao,celular,8,abril,13,2,160,5,fracasso
4185,30,gestao,solteiro,superior,nao,sim,3384,nao,nao,celular,4,junho,10,2,-1,0,desconhecido
4186,59,gestao,casado,superior,nao,sim,315,nao,nao,celular,2,marco,10,1,176,2,fracasso
4187,38,operario,casado,superior,nao,sim,2812,sim,nao,celular,30,abril,14,1,-1,0,desconhecido
4188,47,operario,casado,fundamental,nao,sim,324,nao,nao,celular,21,novembro,8,2,-1,0,desconhecido
4189,52,operario,casado,medio,nao,sim,-519,sim,nao,desconhecido,9,junho,7,8,-1,0,desconhecido
4190,35,operario,solteiro,medio,nao,sim,188,sim,nao,celular,16,fevereiro,1,3,200,5,fracasso
4191,61,gestao,casado,superior,nao,sim,267,nao,nao,celular,20,abril,3,1,-1,0,desconhecido
4192,46,operario,divorciado,superior,nao,sim,21,nao,nao,celular,30,julho,9,2,-1,0,desconhecido
4193,55,administracao,casado,superior,nao,sim,2038,nao,nao,celular,9,abril,7,1,-1,0,desconhecido
4194,42,tecnico,solteiro,superior,nao,sim,11115,nao,nao,celular,10,agosto,3,1,102,1,sucesso
4195,26,gestao,solteiro,superior,nao,sim,194,nao,nao,celular,22,abril,7,2,-1,0,desconhecido
4196,58,administracao,casado,medio,nao,sim,169,nao,nao,celular,13,agosto,15,1,92,8,sucesso
4197,46,gestao,divorciado,medio,nao,sim,0,nao,nao,celular,27,agosto,13,5,-1,0,desconhecido
4198,39,gestao,casado,medio,nao,sim,2981,nao,nao,celular,26,marco,3,1,-1,0,desconhecido
4199,29,operario,solteiro,medio,nao,sim,67,nao,nao,celular,23,fevereiro,4,1,187,5,sucesso
4200,21,tecnico,solteiro,superior,nao,sim,360,nao,nao,celular,26,maio,2,2,-1,0,desconhecido
4201,57,tecnico,casado,fundamental,nao,sim,3376,sim,nao,telefone,2,junho,7,2,-1,0,desconhecido
4202,31,gestao,solteiro,superior,nao,sim,4718,sim,nao,celular,21,novembro,9,1,-1,0,desconhecido
4203,49,tecnico,divorciado,superior,nao,sim,387,nao,nao,celular,28,janeiro,5,1,-1,0,desconhecido
4204,56,gestao,divorciado,superior,nao,sim,4266,sim,nao,desconhecido,17,junho,8,4,-1,0,desconhecido
4205,30,administracao,casado,medio,nao,sim,396,sim,nao,celular,13,maio,6,3,348,2,fracasso
4206,34,tecnico,solteiro,medio,nao,sim,2085,nao,nao,celular,10,agosto,6,3,182,2,sucesso
4207,35,gestao,solteiro,superior,nao,sim,62,sim,nao,celular,20,abril,4,3,-1,0,desconhecido
4208,55,operario,divorciado,medio,nao,sim,-268,nao,sim,celular,24,julho,24,1,-1,0,desconhecido
4209,44,operario,casado,medio,nao,sim,1697,sim,nao,desconhecido,4,julho,2,2,-1,0,desconhecido
4210,36,tecnico,casado,superior,nao,sim,341,nao,nao,celular,13,agosto,5,1,-1,0,desconhecido
4211,63,operario,divorciado,fundamental,nao,sim,109,nao,nao,celular,10,novembro,7,2,-1,0,desconhecido
4212,37,gestao,casado,superior,nao,sim,0,nao,nao,celular,15,janeiro,7,2,196,1,fracasso
4213,58,operario,casado,fundamental,nao,sim,4158,nao,nao,celular,13,agosto,8,2,-1,0,desconhecido
4214,37,gestao,casado,superior,nao,sim,156,nao,nao,celular,19,novembro,6,3,-1,0,desconhecido
4215,26,gestao,solteiro,superior,nao,sim,390,nao,nao,celular,7,agosto,5,1,-1,0,desconhecido
4216,44,operario,solteiro,fundamental,nao,sim,36,sim,nao,celular,15,maio,9,1,371,2,fracasso
4217,37,tecnico,solteiro,superior,nao,sim,0,sim,nao,celular,23,julho,6,6,-1,0,desconhecido
4218,53,gestao,divorciado,superior,nao,sim,50,sim,nao,celular,15,maio,11,1,337,3,fracasso
4219,37,gestao,solteiro,superior,nao,sim,102,sim,nao,celular,6,maio,7,1,258,2,fracasso
4220,40,operario,casado,fundamental,nao,sim,57,sim,nao,celular,31,julho,17,9,-1,0,desconhecido
4221,40,operario,divorciado,medio,nao,sim,973,nao,nao,celular,14,maio,7,1,-1,0,desconhecido
4222,31,gestao,casado,superior,nao,sim,3,sim,sim,celular,11,fevereiro,6,1,-1,0,desconhecido
4223,36,operario,casado,medio,nao,sim,1245,sim,nao,desconhecido,6,junho,24,9,-1,0,desconhecido
4224,36,operario,casado,fundamental,nao,sim,828,nao,nao,celular,13,maio,25,1,345,8,fracasso
4225,52,operario,casado,superior,nao,sim,0,sim,nao,celular,9,julho,25,1,-1,0,desconhecido
4226,39,operario,casado,medio,nao,sim,167,sim,sim,celular,12,maio,10,1,-1,0,desconhecido
4227,47,administracao,casado,superior,nao,sim,66,nao,nao,celular,7,agosto,6,1,-1,0,desconhecido
4228,49,operario,casado,medio,nao,sim,687,sim,nao,celular,17,abril,13,1,-1,0,desconhecido
4229,32,tecnico,casado,superior,nao,sim,2688,nao,nao,celular,14,outubro,4,1,57,1,fracasso
4230,36,gestao,casado,superior,nao,sim,625,sim,nao,celular,18,julho,23,9,-1,0,desconhecido
4231,27,tecnico,solteiro,medio,nao,sim,1742,sim,nao,desconhecido,16,maio,13,1,-1,0,desconhecido
4232,71,operario,divorciado,fundamental,nao,sim,1729,nao,nao,celular,17,novembro,8,2,-1,0,desconhecido
4233,32,operario,casado,medio,nao,sim,889,sim,nao,celular,10,setembro,3,1,99,5,sucesso
4234,29,gestao,solteiro,superior,nao,sim,224,sim,nao,celular,24,abril,1,2,81,3,fracasso
4235,64,operario,casado,fundamental,nao,sim,768,nao,nao,celular,14,janeiro,6,1,-1,0,desconhecido
4236,24,operario,solteiro,medio,nao,sim,1809,nao,nao,celular,11,outubro,3,1,95,2,sucesso
4237,21,operario,solteiro,fundamental,nao,sim,423,nao,nao,telefone,18,janeiro,5,5,285,5,sucesso
4238,42,operario,divorciado,medio,nao,sim,335,sim,nao,celular,12,maio,10,1,-1,0,desconhecido
4239,47,operario,casado,medio,nao,sim,182,sim,nao,telefone,10,julho,1,1,-1,0,desconhecido
4240,53,operario,divorciado,fundamental,nao,sim,4401,nao,nao,telefone,11,novembro,4,1,92,1,sucesso
4241,33,administracao,solteiro,medio,nao,sim,607,nao,nao,celular,27,fevereiro,2,2,-1,0,desconhecido
4242,62,operario,casado,fundamental,nao,sim,1084,nao,nao,celular,14,abril,8,1,-1,0,desconhecido
4243,33,operario,casado,medio,nao,sim,0,nao,nao,celular,29,julho,8,6,-1,0,desconhecido
4244,58,operario,casado,medio,nao,sim,687,sim,nao,celular,30,abril,6,2,-1,0,desconhecido
4245,52,servicos,casado,medio,nao,sim,659,nao,nao,celular,27,outubro,2,1,-1,0,desconhecido
4246,37,tecnico,solteiro,medio,nao,sim,1435,nao,nao,celular,18,agosto,12,16,-1,0,desconhecido
4247,37,gestao,solteiro,superior,nao,sim,8828,nao,nao,desconhecido,12,junho,17,3,-1,0,desconhecido
4248,34,administracao,casado,superior,nao,sim,69,nao,sim,celular,25,novembro,5,1,205,2,fracasso
4249,79,operario,divorciado,fundamental,nao,sim,79,nao,nao,celular,9,outubro,18,2,-1,0,desconhecido
4250,54,operario,casado,superior,nao,sim,990,nao,nao,celular,3,junho,4,2,-1,0,desconhecido
4251,28,administracao,solteiro,medio,nao,sim,2290,sim,nao,celular,18,maio,38,1,-1,0,desconhecido
4252,33,gestao,casado,superior,nao,sim,679,nao,nao,celular,5,agosto,18,2,-1,0,desconhecido
4253,21,operario,casado,fundamental,nao,sim,-172,sim,sim,celular,15,maio,7,1,361,3,fracasso
4254,46,operario,casado,medio,nao,sim,548,nao,nao,celular,12,agosto,20,4,-1,0,desconhecido
4255,38,tecnico,solteiro,medio,nao,sim,565,sim,nao,celular,30,abril,19,1,-1,0,desconhecido
4256,32,servicos,casado,fundamental,nao,sim,228,sim,nao,celular,21,julho,17,6,-1,0,desconhecido
4257,34,operario,casado,superior,nao,sim,0,nao,nao,celular,28,agosto,12,11,-1,0,desconhecido
4258,49,administracao,solteiro,superior,nao,sim,228,sim,nao,celular,2,marco,6,1,-1,0,desconhecido
4259,31,tecnico,solteiro,superior,nao,sim,454,nao,nao,celular,30,abril,4,1,-1,0,desconhecido
4260,32,operario,casado,medio,nao,sim,514,sim,nao,celular,11,julho,14,1,-1,0,desconhecido
4261,38,operario,solteiro,superior,nao,sim,2885,sim,nao,desconhecido,20,junho,24,10,-1,0,desconhecido
4262,27,operario,solteiro,superior,nao,sim,567,nao,nao,celular,25,novembro,4,2,184,1,sucesso
4263,78,operario,casado,superior,nao,sim,2235,nao,nao,telefone,14,abril,5,3,-1,0,desconhecido
4264,60,operario,casado,medio,nao,sim,5267,nao,nao,celular,4,setembro,9,1,-1,0,desconhecido
4265,36,administracao,casado,superior,nao,sim,29,nao,nao,celular,12,agosto,10,1,-1,0,desconhecido
4266,75,operario,casado,medio,nao,sim,291,nao,nao,celular,12,agosto,6,1,182,2,sucesso
4267,30,gestao,solteiro,superior,nao,sim,4889,nao,nao,celular,11,agosto,9,2,-1,0,desconhecido
4268,30,gestao,solteiro,superior,nao,sim,502,nao,sim,celular,18,julho,10,1,-1,0,desconhecido
4269,50,administracao,casado,medio,nao,sim,3608,sim,nao,celular,13,novembro,3,2,197,2,sucesso
4270,37,gestao,casado,superior,nao,sim,3556,nao,nao,celular,9,novembro,4,1,-1,0,desconhecido
4271,60,administracao,divorciado,medio,nao,sim,-41,sim,sim,celular,6,fevereiro,28,1,262,1,fracasso
4272,26,gestao,solteiro,superior,nao,sim,3944,sim,nao,celular,14,maio,16,2,-1,0,desconhecido
4273,49,servicos,casado,medio,nao,sim,202,sim,nao,celular,17,novembro,11,2,104,1,fracasso
4274,40,tecnico,solteiro,superior,nao,sim,1175,nao,nao,celular,14,abril,3,1,-1,0,desconhecido
4275,46,administracao,casado,medio,nao,sim,974,nao,nao,celular,17,marco,3,1,-1,0,desconhecido
4276,38,gestao,solteiro,superior,nao,sim,3141,nao,nao,celular,9,novembro,6,4,189,2,sucesso
4277,74,operario,divorciado,medio,nao,sim,4079,nao,nao,celular,19,outubro,6,3,-1,0,desconhecido
4278,35,servicos,solteiro,superior,nao,sim,0,nao,nao,celular,3,julho,12,1,-1,0,desconhecido
4279,50,operario,casado,medio,nao,sim,3357,nao,nao,celular,9,junho,4,4,-1,0,desconhecido
4280,54,gestao,casado,fundamental,nao,sim,2587,nao,nao,celular,2,junho,4,2,-1,0,desconhecido
4281,35,gestao,divorciado,superior,nao,sim,434,sim,nao,celular,13,agosto,22,2,-1,0,desconhecido
4282,36,operario,solteiro,superior,nao,sim,1291,nao,nao,celular,3,fevereiro,5,1,-1,0,desconhecido
4283,30,operario,solteiro,medio,nao,sim,315,nao,nao,celular,23,junho,23,1,-1,0,desconhecido
4284,36,servicos,casado,medio,nao,sim,394,nao,nao,celular,5,agosto,5,1,-1,0,desconhecido
4285,41,gestao,casado,superior,nao,sim,5561,nao,nao,celular,20,agosto,11,2,-1,0,desconhecido
4286,30,administracao,solteiro,medio,nao,sim,3528,nao,nao,celular,4,agosto,4,1,92,2,fracasso
4287,39,operario,casado,fundamental,nao,sim,437,sim,nao,desconhecido,27,outubro,2,1,-1,0,desconhecido
4288,34,servicos,solteiro,superior,nao,sim,3119,nao,nao,celular,16,outubro,5,1,-1,0,desconhecido
4289,32,servicos,casado,medio,nao,sim,264,sim,sim,celular,19,novembro,25,1,-1,0,desconhecido
4290,35,operario,casado,fundamental,nao,sim,3285,nao,nao,celular,21,novembro,26,2,-1,0,desconhecido
4291,50,gestao,casado,superior,nao,sim,1396,nao,nao,celular,25,agosto,12,6,-1,0,desconhecido
4292,28,servicos,casado,medio,nao,sim,510,sim,sim,celular,8,julho,29,2,-1,0,desconhecido
4293,44,operario,casado,fundamental,nao,sim,-101,sim,nao,celular,15,maio,11,1,366,4,fracasso
4294,32,operario,casado,fundamental,nao,sim,634,nao,nao,celular,29,janeiro,12,1,-1,0,desconhecido
4295,30,gestao,solteiro,superior,nao,sim,4210,nao,nao,celular,12,agosto,13,4,-1,0,desconhecido
4296,59,operario,casado,medio,nao,sim,0,nao,nao,desconhecido,5,junho,14,1,-1,0,desconhecido
4297,35,tecnico,divorciado,medio,nao,sim,84,sim,sim,celular,6,maio,16,1,-1,0,desconhecido
4298,30,operario,casado,medio,nao,sim,278,sim,sim,desconhecido,23,maio,18,1,-1,0,desconhecido
4299,42,gestao,casado,superior,nao,sim,849,sim,nao,celular,8,outubro,11,1,321,1,fracasso
4300,63,operario,casado,medio,nao,sim,1612,nao,nao,telefone,17,fevereiro,4,2,-1,0,desconhecido
4301,35,tecnico,solteiro,medio,nao,sim,204,sim,nao,celular,25,maio,4,1,-1,0,desconhecido
4302,43,operario,divorciado,medio,nao,sim,1854,nao,nao,celular,30,abril,5,1,-1,0,desconhecido
4303,27,tecnico,solteiro,superior,nao,sim,4661,nao,nao,celular,8,abril,2,1,-1,0,desconhecido
4304,29,operario,solteiro,superior,nao,sim,1579,nao,nao,celular,13,julho,3,1,181,4,sucesso
4305,54,operario,casado,medio,nao,sim,1561,nao,nao,celular,25,maio,6,3,186,2,fracasso
4306,80,operario,casado,fundamental,nao,sim,1468,nao,nao,celular,13,janeiro,6,3,-1,0,desconhecido
4307,57,operario,casado,medio,nao,sim,2887,nao,nao,celular,21,agosto,14,10,-1,0,desconhecido
4308,33,gestao,solteiro,superior,nao,sim,224,nao,nao,celular,23,setembro,7,2,92,4,sucesso
4309,65,operario,casado,fundamental,nao,sim,1760,nao,nao,celular,18,agosto,14,4,-1,0,desconhecido
4310,59,administracao,casado,medio,nao,sim,3735,nao,nao,celular,17,junho,4,3,91,6,sucesso
4311,30,operario,solteiro,superior,nao,sim,19,nao,nao,celular,4,agosto,2,1,92,5,sucesso
4312,28,operario,casado,medio,nao,sim,61,sim,nao,celular,4,maio,4,2,319,1,sucesso
4313,29,tecnico,casado,medio,nao,sim,95,nao,sim,celular,3,fevereiro,3,3,-1,0,desconhecido
4314,31,operario,casado,superior,nao,sim,5,sim,sim,celular,21,novembro,11,1,135,2,fracasso
4315,31,gestao,solteiro,medio,nao,sim,360,sim,nao,celular,18,maio,5,1,-1,0,desconhecido
4316,49,operario,casado,medio,nao,sim,1730,sim,nao,celular,4,agosto,10,2,92,4,sucesso
4317,43,operario,casado,superior,nao,sim,0,nao,nao,celular,16,julho,12,1,281,1,fracasso
4318,40,operario,solteiro,superior,nao,sim,7968,nao,nao,celular,2,marco,4,2,180,2,sucesso
4319,39,operario,casado,fundamental,nao,sim,7005,sim,nao,celular,28,julho,7,2,184,3,sucesso
4320,71,tecnico,casado,medio,nao,sim,3020,nao,nao,telefone,30,julho,5,1,270,3,fracasso
4321,38,operario,solteiro,superior,nao,sim,605,nao,nao,telefone,18,junho,27,10,-1,0,desconhecido
4322,30,gestao,solteiro,superior,nao,sim,376,sim,nao,celular,21,novembro,12,1,-1,0,desconhecido
4323,45,operario,casado,medio,nao,sim,891,sim,nao,desconhecido,7,janeiro,2,1,-1,0,desconhecido
4324,67,operario,divorciado,medio,nao,sim,704,nao,nao,celular,6,maio,10,1,87,3,sucesso
4325,58,administracao,casado,medio,nao,sim,4348,sim,nao,celular,23,junho,13,4,141,1,fracasso
4326,45,administracao,divorciado,medio,nao,sim,2353,sim,nao,celular,5,marco,3,1,107,2,fracasso
4327,34,gestao,casado,superior,nao,sim,8000,nao,nao,celular,12,fevereiro,5,1,260,2,fracasso
4328,27,tecnico,solteiro,superior,nao,sim,2781,sim,nao,celular,24,maio,3,1,389,1,fracasso
4329,51,operario,casado,fundamental,nao,sim,541,nao,nao,celular,11,agosto,11,3,-1,0,desconhecido
4330,38,gestao,casado,superior,nao,sim,3576,nao,nao,celular,26,maio,10,1,-1,0,desconhecido
4331,28,gestao,solteiro,superior,nao,sim,2725,nao,nao,celular,16,junho,5,1,504,1,fracasso
4332,25,operario,solteiro,medio,nao,sim,2354,nao,nao,celular,5,fevereiro,4,7,-1,0,desconhecido
4333,37,servicos,casado,medio,nao,sim,775,nao,nao,celular,14,agosto,2,2,-1,0,desconhecido
4334,38,operario,casado,medio,nao,sim,622,sim,nao,desconhecido,21,maio,10,2,-1,0,desconhecido
4335,37,tecnico,solteiro,medio,nao,sim,4,nao,nao,celular,11,agosto,16,1,-1,0,desconhecido
4336,34,gestao,solteiro,superior,nao,sim,5,nao,nao,celular,18,agosto,6,2,-1,0,desconhecido
4337,37,tecnico,solteiro,superior,nao,sim,3943,nao,nao,celular,6,abril,19,2,138,1,fracasso
4338,76,operario,divorciado,fundamental,nao,sim,802,nao,nao,celular,9,marco,4,1,181,5,sucesso
4339,48,gestao,casado,superior,nao,sim,2351,nao,nao,celular,15,setembro,2,1,105,3,sucesso
4340,49,tecnico,divorciado,superior,nao,sim,1807,sim,nao,celular,12,marco,4,1,-1,0,desconhecido
4341,62,operario,casado,medio,nao,sim,2,nao,nao,celular,3,novembro,5,1,-1,0,desconhecido
4342,33,servicos,solteiro,superior,nao,sim,2297,nao,nao,celular,27,julho,9,1,-1,0,desconhecido
4343,19,operario,solteiro,superior,nao,sim,779,nao,nao,celular,1,abril,3,4,-1,0,desconhecido
4344,25,operario,solteiro,medio,nao,sim,108,nao,nao,celular,29,abril,5,3,-1,0,desconhecido
4345,31,servicos,divorciado,fundamental,nao,sim,459,sim,nao,celular,7,maio,10,1,293,1,sucesso
4346,38,tecnico,solteiro,superior,nao,sim,110,nao,nao,desconhecido,17,junho,18,3,-1,0,desconhecido
4347,31,tecnico,solteiro,superior,nao,sim,13711,sim,nao,celular,20,novembro,26,3,-1,0,desconhecido
4348,24,operario,solteiro,superior,nao,sim,3415,nao,nao,celular,27,abril,2,1,-1,0,desconhecido
4349,24,operario,solteiro,superior,nao,sim,2376,nao,nao,celular,27,abril,2,1,-1,0,desconhecido
4350,26,tecnico,solteiro,medio,nao,sim,181,nao,nao,celular,20,abril,3,2,-1,0,desconhecido
4351,73,operario,casado,superior,nao,sim,448,nao,nao,celular,24,marco,2,1,-1,0,desconhecido
4352,29,operario,casado,medio,nao,sim,714,sim,sim,celular,13,maio,8,2,-1,0,desconhecido
4353,49,administracao,casado,medio,nao,sim,3608,sim,nao,celular,30,abril,4,1,168,1,sucesso
4354,42,gestao,casado,fundamental,nao,sim,5310,sim,nao,celular,25,novembro,16,2,97,4,sucesso
4355,68,operario,solteiro,superior,nao,sim,2144,nao,nao,celular,26,janeiro,12,1,96,3,sucesso
4356,60,gestao,casado,superior,nao,sim,2281,nao,nao,celular,5,fevereiro,4,2,-1,0,desconhecido
4357,53,gestao,divorciado,superior,nao,sim,2679,nao,nao,celular,20,novembro,5,3,-1,0,desconhecido
4358,62,operario,casado,medio,nao,sim,1495,nao,nao,celular,2,fevereiro,4,1,-1,0,desconhecido
4359,33,gestao,solteiro,superior,nao,sim,1304,sim,nao,celular,18,maio,9,2,-1,0,desconhecido
4360,36,operario,casado,fundamental,nao,sim,78,sim,nao,telefone,30,julho,45,9,-1,0,desconhecido
4361,46,servicos,casado,fundamental,nao,sim,437,sim,nao,celular,13,maio,9,3,-1,0,desconhecido
4362,37,operario,casado,medio,nao,sim,7433,nao,sim,celular,5,fevereiro,10,3,-1,0,desconhecido
